areaCode,areaName,areaType,date,cumDailyNsoDeathsByDeathDate,cumDeaths28DaysByDeathDate,cumDeaths60DaysByDeathDate,cumOnsDeathsByRegistrationDateRate
W92000004,Wales,nation,02/07/2021,7911,5577,,248.3
W92000004,Wales,nation,01/07/2021,7910,5576,,
W92000004,Wales,nation,30/06/2021,7910,5576,,
W92000004,Wales,nation,29/06/2021,7910,5576,,
W92000004,Wales,nation,28/06/2021,7910,5575,,
W92000004,Wales,nation,27/06/2021,7910,5575,,
W92000004,Wales,nation,26/06/2021,7910,5575,,
W92000004,Wales,nation,25/06/2021,7910,5575,,248.2
W92000004,Wales,nation,24/06/2021,7910,5575,,
W92000004,Wales,nation,23/06/2021,7908,5575,,
W92000004,Wales,nation,22/06/2021,7908,5574,,
W92000004,Wales,nation,21/06/2021,7908,5574,,
W92000004,Wales,nation,20/06/2021,7908,5573,,
W92000004,Wales,nation,19/06/2021,7908,5573,,
W92000004,Wales,nation,18/06/2021,7907,5571,,248.2
W92000004,Wales,nation,17/06/2021,7907,5571,,
W92000004,Wales,nation,16/06/2021,7907,5571,,
W92000004,Wales,nation,15/06/2021,7907,5571,,
W92000004,Wales,nation,14/06/2021,7907,5571,,
W92000004,Wales,nation,13/06/2021,7907,5571,,
W92000004,Wales,nation,12/06/2021,7907,5571,,
W92000004,Wales,nation,11/06/2021,7907,5571,,248.2
W92000004,Wales,nation,10/06/2021,7907,5571,,
W92000004,Wales,nation,09/06/2021,7907,5571,,
W92000004,Wales,nation,08/06/2021,7907,5570,,
W92000004,Wales,nation,07/06/2021,7907,5570,,
W92000004,Wales,nation,06/06/2021,7907,5570,,
W92000004,Wales,nation,05/06/2021,7907,5570,,
W92000004,Wales,nation,04/06/2021,7906,5569,,248.1
W92000004,Wales,nation,03/06/2021,7906,5569,,
W92000004,Wales,nation,02/06/2021,7906,5569,,
W92000004,Wales,nation,01/06/2021,7906,5569,,
W92000004,Wales,nation,31/05/2021,7906,5569,,
W92000004,Wales,nation,30/05/2021,7906,5569,,
W92000004,Wales,nation,29/05/2021,7906,5569,,
W92000004,Wales,nation,28/05/2021,7906,5569,,248.1
W92000004,Wales,nation,27/05/2021,7906,5569,,
W92000004,Wales,nation,26/05/2021,7906,5569,,
W92000004,Wales,nation,25/05/2021,7905,5569,,
W92000004,Wales,nation,24/05/2021,7904,5568,,
W92000004,Wales,nation,23/05/2021,7903,5567,,
W92000004,Wales,nation,22/05/2021,7903,5567,,
W92000004,Wales,nation,21/05/2021,7903,5567,,248
W92000004,Wales,nation,20/05/2021,7902,5567,,
W92000004,Wales,nation,19/05/2021,7902,5567,,
W92000004,Wales,nation,18/05/2021,7901,5565,,
W92000004,Wales,nation,17/05/2021,7900,5563,,
W92000004,Wales,nation,16/05/2021,7900,5562,,
W92000004,Wales,nation,15/05/2021,7899,5562,,
W92000004,Wales,nation,14/05/2021,7897,5562,,247.8
W92000004,Wales,nation,13/05/2021,7895,5559,,
W92000004,Wales,nation,12/05/2021,7894,5559,,
W92000004,Wales,nation,11/05/2021,7894,5559,,
W92000004,Wales,nation,10/05/2021,7894,5559,,
W92000004,Wales,nation,09/05/2021,7894,5559,,
W92000004,Wales,nation,08/05/2021,7894,5558,,
W92000004,Wales,nation,07/05/2021,7892,5558,,247.6
W92000004,Wales,nation,06/05/2021,7890,5556,,
W92000004,Wales,nation,05/05/2021,7889,5554,,
W92000004,Wales,nation,04/05/2021,7888,5554,,
W92000004,Wales,nation,03/05/2021,7888,5553,,
W92000004,Wales,nation,02/05/2021,7888,5553,,
W92000004,Wales,nation,01/05/2021,7887,5552,,
W92000004,Wales,nation,30/04/2021,7887,5552,,247.4
W92000004,Wales,nation,29/04/2021,7887,5552,,
W92000004,Wales,nation,28/04/2021,7887,5551,,
W92000004,Wales,nation,27/04/2021,7887,5551,,
W92000004,Wales,nation,26/04/2021,7887,5551,,
W92000004,Wales,nation,25/04/2021,7887,5550,,
W92000004,Wales,nation,24/04/2021,7886,5549,,
W92000004,Wales,nation,23/04/2021,7884,5549,,247.2
W92000004,Wales,nation,22/04/2021,7881,5547,,
W92000004,Wales,nation,21/04/2021,7881,5547,,
W92000004,Wales,nation,20/04/2021,7881,5546,,
W92000004,Wales,nation,19/04/2021,7879,5545,,
W92000004,Wales,nation,18/04/2021,7878,5545,,
W92000004,Wales,nation,17/04/2021,7875,5543,,
W92000004,Wales,nation,16/04/2021,7874,5541,,246.8
W92000004,Wales,nation,15/04/2021,7873,5541,,
W92000004,Wales,nation,14/04/2021,7871,5540,,
W92000004,Wales,nation,13/04/2021,7867,5537,,
W92000004,Wales,nation,12/04/2021,7866,5537,,
W92000004,Wales,nation,11/04/2021,7864,5535,,
W92000004,Wales,nation,10/04/2021,7863,5535,,
W92000004,Wales,nation,09/04/2021,7862,5533,,246.3
W92000004,Wales,nation,08/04/2021,7860,5531,,
W92000004,Wales,nation,07/04/2021,7858,5530,,
W92000004,Wales,nation,06/04/2021,7857,5530,,
W92000004,Wales,nation,05/04/2021,7854,5528,,
W92000004,Wales,nation,04/04/2021,7852,5527,,
W92000004,Wales,nation,03/04/2021,7851,5527,,
W92000004,Wales,nation,02/04/2021,7849,5526,,245.7
W92000004,Wales,nation,01/04/2021,7844,5521,,
W92000004,Wales,nation,31/03/2021,7843,5519,,
W92000004,Wales,nation,30/03/2021,7840,5519,,
W92000004,Wales,nation,29/03/2021,7840,5519,,
W92000004,Wales,nation,28/03/2021,7838,5517,,
W92000004,Wales,nation,27/03/2021,7838,5516,,
W92000004,Wales,nation,26/03/2021,7836,5515,,245.2
W92000004,Wales,nation,25/03/2021,7834,5514,,
W92000004,Wales,nation,24/03/2021,7832,5513,,
W92000004,Wales,nation,23/03/2021,7826,5511,,
W92000004,Wales,nation,22/03/2021,7824,5510,,
W92000004,Wales,nation,21/03/2021,7819,5507,,
W92000004,Wales,nation,20/03/2021,7814,5504,,
W92000004,Wales,nation,19/03/2021,7812,5504,,244.2
W92000004,Wales,nation,18/03/2021,7804,5497,,
W92000004,Wales,nation,17/03/2021,7800,5495,,
W92000004,Wales,nation,16/03/2021,7791,5490,,
W92000004,Wales,nation,15/03/2021,7787,5487,,
W92000004,Wales,nation,14/03/2021,7780,5483,,
W92000004,Wales,nation,13/03/2021,7773,5475,,
W92000004,Wales,nation,12/03/2021,7767,5471,,242.7
W92000004,Wales,nation,11/03/2021,7760,5467,,
W92000004,Wales,nation,10/03/2021,7756,5464,,
W92000004,Wales,nation,09/03/2021,7743,5457,,
W92000004,Wales,nation,08/03/2021,7739,5453,,
W92000004,Wales,nation,07/03/2021,7731,5447,,
W92000004,Wales,nation,06/03/2021,7723,5441,,
W92000004,Wales,nation,05/03/2021,7710,5433,,240.5
W92000004,Wales,nation,04/03/2021,7704,5429,,
W92000004,Wales,nation,03/03/2021,7693,5421,,
W92000004,Wales,nation,02/03/2021,7682,5415,,
W92000004,Wales,nation,01/03/2021,7671,5402,,
W92000004,Wales,nation,28/02/2021,7657,5392,,
W92000004,Wales,nation,27/02/2021,7650,5389,,
W92000004,Wales,nation,26/02/2021,7637,5377,,237.3
W92000004,Wales,nation,25/02/2021,7621,5364,,
W92000004,Wales,nation,24/02/2021,7604,5350,,
W92000004,Wales,nation,23/02/2021,7587,5338,,
W92000004,Wales,nation,22/02/2021,7569,5324,,
W92000004,Wales,nation,21/02/2021,7554,5311,,
W92000004,Wales,nation,20/02/2021,7533,5296,,
W92000004,Wales,nation,19/02/2021,7512,5281,,232.9
W92000004,Wales,nation,18/02/2021,7486,5263,,
W92000004,Wales,nation,17/02/2021,7467,5252,,
W92000004,Wales,nation,16/02/2021,7449,5239,,
W92000004,Wales,nation,15/02/2021,7433,5227,,
W92000004,Wales,nation,14/02/2021,7417,5209,,
W92000004,Wales,nation,13/02/2021,7386,5188,,
W92000004,Wales,nation,12/02/2021,7355,5169,,227.3
W92000004,Wales,nation,11/02/2021,7325,5144,,
W92000004,Wales,nation,10/02/2021,7299,5128,,
W92000004,Wales,nation,09/02/2021,7270,5108,,
W92000004,Wales,nation,08/02/2021,7241,5090,,
W92000004,Wales,nation,07/02/2021,7220,5073,,
W92000004,Wales,nation,06/02/2021,7192,5055,,
W92000004,Wales,nation,05/02/2021,7159,5028,,220.5
W92000004,Wales,nation,04/02/2021,7126,5005,,
W92000004,Wales,nation,03/02/2021,7092,4983,,
W92000004,Wales,nation,02/02/2021,7049,4956,,
W92000004,Wales,nation,01/02/2021,7010,4923,,
W92000004,Wales,nation,31/01/2021,6972,4894,,
W92000004,Wales,nation,30/01/2021,6945,4872,,
W92000004,Wales,nation,29/01/2021,6907,4850,,210.6
W92000004,Wales,nation,28/01/2021,6846,4808,,
W92000004,Wales,nation,27/01/2021,6802,4779,,
W92000004,Wales,nation,26/01/2021,6765,4757,,
W92000004,Wales,nation,25/01/2021,6710,4720,,
W92000004,Wales,nation,24/01/2021,6674,4693,,
W92000004,Wales,nation,23/01/2021,6612,4659,,
W92000004,Wales,nation,22/01/2021,6557,4626,,199.2
W92000004,Wales,nation,21/01/2021,6504,4587,,
W92000004,Wales,nation,20/01/2021,6449,4553,,
W92000004,Wales,nation,19/01/2021,6396,4515,,
W92000004,Wales,nation,18/01/2021,6343,4489,,
W92000004,Wales,nation,17/01/2021,6282,4446,,
W92000004,Wales,nation,16/01/2021,6237,4420,,
W92000004,Wales,nation,15/01/2021,6164,4380,,185.1
W92000004,Wales,nation,14/01/2021,6098,4338,,
W92000004,Wales,nation,13/01/2021,6023,4284,,
W92000004,Wales,nation,12/01/2021,5956,4241,,
W92000004,Wales,nation,11/01/2021,5893,4193,,
W92000004,Wales,nation,10/01/2021,5810,4139,,
W92000004,Wales,nation,09/01/2021,5747,4099,,
W92000004,Wales,nation,08/01/2021,5693,4065,,170.3
W92000004,Wales,nation,07/01/2021,5628,4020,,
W92000004,Wales,nation,06/01/2021,5569,3979,,
W92000004,Wales,nation,05/01/2021,5505,3931,,
W92000004,Wales,nation,04/01/2021,5451,3892,,
W92000004,Wales,nation,03/01/2021,5400,3855,,
W92000004,Wales,nation,02/01/2021,5341,3802,,
W92000004,Wales,nation,01/01/2021,5301,3768,,156
W92000004,Wales,nation,31/12/2020,5237,3710,,
W92000004,Wales,nation,30/12/2020,5174,3659,,
W92000004,Wales,nation,29/12/2020,5119,3609,,
W92000004,Wales,nation,28/12/2020,5065,3568,,
W92000004,Wales,nation,27/12/2020,5004,3519,,
W92000004,Wales,nation,26/12/2020,4956,3490,,
W92000004,Wales,nation,25/12/2020,4907,3447,,146.2
W92000004,Wales,nation,24/12/2020,4862,3414,,
W92000004,Wales,nation,23/12/2020,4808,3369,,
W92000004,Wales,nation,22/12/2020,4757,3335,,
W92000004,Wales,nation,21/12/2020,4712,3300,,
W92000004,Wales,nation,20/12/2020,4669,3263,,
W92000004,Wales,nation,19/12/2020,4626,3228,,
W92000004,Wales,nation,18/12/2020,4582,3194,,137.5
W92000004,Wales,nation,17/12/2020,4516,3146,,
W92000004,Wales,nation,16/12/2020,4466,3098,,
W92000004,Wales,nation,15/12/2020,4416,3064,,
W92000004,Wales,nation,14/12/2020,4365,3031,,
W92000004,Wales,nation,13/12/2020,4330,3001,,
W92000004,Wales,nation,12/12/2020,4298,2979,,
W92000004,Wales,nation,11/12/2020,4255,2946,,129.4
W92000004,Wales,nation,10/12/2020,4225,2920,,
W92000004,Wales,nation,09/12/2020,4184,2887,,
W92000004,Wales,nation,08/12/2020,4155,2862,,
W92000004,Wales,nation,07/12/2020,4124,2837,,
W92000004,Wales,nation,06/12/2020,4090,2817,,
W92000004,Wales,nation,05/12/2020,4061,2792,,
W92000004,Wales,nation,04/12/2020,4034,2772,,122.4
W92000004,Wales,nation,03/12/2020,4000,2745,,
W92000004,Wales,nation,02/12/2020,3958,2718,,
W92000004,Wales,nation,01/12/2020,3930,2696,,
W92000004,Wales,nation,30/11/2020,3904,2677,,
W92000004,Wales,nation,29/11/2020,3880,2660,,
W92000004,Wales,nation,28/11/2020,3845,2634,,
W92000004,Wales,nation,27/11/2020,3807,2602,,115.8
W92000004,Wales,nation,26/11/2020,3780,2576,,
W92000004,Wales,nation,25/11/2020,3742,2546,,
W92000004,Wales,nation,24/11/2020,3723,2529,,
W92000004,Wales,nation,23/11/2020,3693,2511,,
W92000004,Wales,nation,22/11/2020,3661,2486,,
W92000004,Wales,nation,21/11/2020,3625,2459,,
W92000004,Wales,nation,20/11/2020,3585,2431,,108.9
W92000004,Wales,nation,19/11/2020,3557,2410,,
W92000004,Wales,nation,18/11/2020,3524,2384,,
W92000004,Wales,nation,17/11/2020,3496,2366,,
W92000004,Wales,nation,16/11/2020,3463,2337,,
W92000004,Wales,nation,15/11/2020,3437,2314,,
W92000004,Wales,nation,14/11/2020,3409,2289,,
W92000004,Wales,nation,13/11/2020,3379,2270,,101.9
W92000004,Wales,nation,12/11/2020,3342,2240,,
W92000004,Wales,nation,11/11/2020,3311,2212,,
W92000004,Wales,nation,10/11/2020,3275,2183,,
W92000004,Wales,nation,09/11/2020,3247,2155,,
W92000004,Wales,nation,08/11/2020,3212,2126,,
W92000004,Wales,nation,07/11/2020,3180,2098,,
W92000004,Wales,nation,06/11/2020,3161,2083,,95.9
W92000004,Wales,nation,05/11/2020,3134,2057,,
W92000004,Wales,nation,04/11/2020,3100,2026,,
W92000004,Wales,nation,03/11/2020,3077,2004,,
W92000004,Wales,nation,02/11/2020,3052,1981,,
W92000004,Wales,nation,01/11/2020,3029,1964,,
W92000004,Wales,nation,31/10/2020,3003,1936,,
W92000004,Wales,nation,30/10/2020,2977,1924,,90.7
W92000004,Wales,nation,29/10/2020,2959,1910,,
W92000004,Wales,nation,28/10/2020,2937,1889,,
W92000004,Wales,nation,27/10/2020,2922,1878,,
W92000004,Wales,nation,26/10/2020,2896,1855,,
W92000004,Wales,nation,25/10/2020,2878,1840,,
W92000004,Wales,nation,24/10/2020,2860,1824,,
W92000004,Wales,nation,23/10/2020,2845,1809,,86.9
W92000004,Wales,nation,22/10/2020,2829,1798,,
W92000004,Wales,nation,21/10/2020,2800,1770,,
W92000004,Wales,nation,20/10/2020,2786,1757,,
W92000004,Wales,nation,19/10/2020,2777,1753,,
W92000004,Wales,nation,18/10/2020,2765,1740,,
W92000004,Wales,nation,17/10/2020,2752,1729,,
W92000004,Wales,nation,16/10/2020,2748,1725,,84.8
W92000004,Wales,nation,15/10/2020,2737,1719,,
W92000004,Wales,nation,14/10/2020,2727,1712,,
W92000004,Wales,nation,13/10/2020,2719,1705,,
W92000004,Wales,nation,12/10/2020,2713,1697,,
W92000004,Wales,nation,11/10/2020,2704,1693,,
W92000004,Wales,nation,10/10/2020,2700,1689,,
W92000004,Wales,nation,09/10/2020,2696,1686,,83.3
W92000004,Wales,nation,08/10/2020,2689,1680,,
W92000004,Wales,nation,07/10/2020,2683,1674,,
W92000004,Wales,nation,06/10/2020,2673,1663,,
W92000004,Wales,nation,05/10/2020,2666,1659,,
W92000004,Wales,nation,04/10/2020,2655,1649,,
W92000004,Wales,nation,03/10/2020,2650,1646,,
W92000004,Wales,nation,02/10/2020,2641,1638,,82.2
W92000004,Wales,nation,01/10/2020,2639,1636,,
W92000004,Wales,nation,30/09/2020,2632,1631,,
W92000004,Wales,nation,29/09/2020,2629,1627,,
W92000004,Wales,nation,28/09/2020,2624,1623,,
W92000004,Wales,nation,27/09/2020,2620,1620,,
W92000004,Wales,nation,26/09/2020,2616,1617,,
W92000004,Wales,nation,25/09/2020,2614,1615,,81.4
W92000004,Wales,nation,24/09/2020,2612,1614,,
W92000004,Wales,nation,23/09/2020,2612,1614,,
W92000004,Wales,nation,22/09/2020,2609,1611,,
W92000004,Wales,nation,21/09/2020,2605,1608,,
W92000004,Wales,nation,20/09/2020,2603,1607,,
W92000004,Wales,nation,19/09/2020,2601,1606,,
W92000004,Wales,nation,18/09/2020,2601,1606,,81
W92000004,Wales,nation,17/09/2020,2601,1606,,
W92000004,Wales,nation,16/09/2020,2599,1604,,
W92000004,Wales,nation,15/09/2020,2596,1602,,
W92000004,Wales,nation,14/09/2020,2594,1600,,
W92000004,Wales,nation,13/09/2020,2594,1600,,
W92000004,Wales,nation,12/09/2020,2593,1599,,
W92000004,Wales,nation,11/09/2020,2593,1599,,80.8
W92000004,Wales,nation,10/09/2020,2592,1598,,
W92000004,Wales,nation,09/09/2020,2592,1598,,
W92000004,Wales,nation,08/09/2020,2591,1598,,
W92000004,Wales,nation,07/09/2020,2591,1598,,
W92000004,Wales,nation,06/09/2020,2590,1598,,
W92000004,Wales,nation,05/09/2020,2590,1598,,
W92000004,Wales,nation,04/09/2020,2590,1598,,80.8
W92000004,Wales,nation,03/09/2020,2590,1598,,
W92000004,Wales,nation,02/09/2020,2590,1597,,
W92000004,Wales,nation,01/09/2020,2590,1597,,
W92000004,Wales,nation,31/08/2020,2589,1597,,
W92000004,Wales,nation,30/08/2020,2588,1595,,
W92000004,Wales,nation,29/08/2020,2587,1595,,
W92000004,Wales,nation,28/08/2020,2587,1595,,80.7
W92000004,Wales,nation,27/08/2020,2587,1595,,
W92000004,Wales,nation,26/08/2020,2587,1595,,
W92000004,Wales,nation,25/08/2020,2587,1595,,
W92000004,Wales,nation,24/08/2020,2586,1595,,
W92000004,Wales,nation,23/08/2020,2586,1594,,
W92000004,Wales,nation,22/08/2020,2586,1594,,
W92000004,Wales,nation,21/08/2020,2586,1593,,80.6
W92000004,Wales,nation,20/08/2020,2585,1593,,
W92000004,Wales,nation,19/08/2020,2585,1593,,
W92000004,Wales,nation,18/08/2020,2584,1593,,
W92000004,Wales,nation,17/08/2020,2582,1591,,
W92000004,Wales,nation,16/08/2020,2581,1591,,
W92000004,Wales,nation,15/08/2020,2580,1591,,
W92000004,Wales,nation,14/08/2020,2580,1591,,80.2
W92000004,Wales,nation,13/08/2020,2578,1590,,
W92000004,Wales,nation,12/08/2020,2576,1589,,
W92000004,Wales,nation,11/08/2020,2574,1588,,
W92000004,Wales,nation,10/08/2020,2574,1588,,
W92000004,Wales,nation,09/08/2020,2572,1586,,
W92000004,Wales,nation,08/08/2020,2572,1586,,
W92000004,Wales,nation,07/08/2020,2570,1584,,79.8
W92000004,Wales,nation,06/08/2020,2565,1579,,
W92000004,Wales,nation,05/08/2020,2563,1579,,
W92000004,Wales,nation,04/08/2020,2560,1576,,
W92000004,Wales,nation,03/08/2020,2556,1572,,
W92000004,Wales,nation,02/08/2020,2553,1571,,
W92000004,Wales,nation,01/08/2020,2551,1569,,
W92000004,Wales,nation,31/07/2020,2547,1567,,79
W92000004,Wales,nation,30/07/2020,2542,1563,,
W92000004,Wales,nation,29/07/2020,2539,1561,,
W92000004,Wales,nation,28/07/2020,2534,1557,,
W92000004,Wales,nation,27/07/2020,2532,1555,,
W92000004,Wales,nation,26/07/2020,2530,1554,,
W92000004,Wales,nation,25/07/2020,2528,1552,,
W92000004,Wales,nation,24/07/2020,2526,1550,,78.7
W92000004,Wales,nation,23/07/2020,2525,1549,,
W92000004,Wales,nation,22/07/2020,2524,1549,,
W92000004,Wales,nation,21/07/2020,2524,1548,,
W92000004,Wales,nation,20/07/2020,2523,1547,,
W92000004,Wales,nation,19/07/2020,2523,1547,,
W92000004,Wales,nation,18/07/2020,2523,1547,,
W92000004,Wales,nation,17/07/2020,2523,1547,,78.5
W92000004,Wales,nation,16/07/2020,2522,1547,,
W92000004,Wales,nation,15/07/2020,2520,1546,,
W92000004,Wales,nation,14/07/2020,2520,1546,,
W92000004,Wales,nation,13/07/2020,2519,1545,,
W92000004,Wales,nation,12/07/2020,2517,1543,,
W92000004,Wales,nation,11/07/2020,2515,1543,,
W92000004,Wales,nation,10/07/2020,2514,1542,,78.1
W92000004,Wales,nation,09/07/2020,2513,1542,,
W92000004,Wales,nation,08/07/2020,2509,1541,,
W92000004,Wales,nation,07/07/2020,2507,1540,,
W92000004,Wales,nation,06/07/2020,2505,1539,,
W92000004,Wales,nation,05/07/2020,2502,1537,,
W92000004,Wales,nation,04/07/2020,2497,1535,,
W92000004,Wales,nation,03/07/2020,2494,1533,,77.5
W92000004,Wales,nation,02/07/2020,2494,1533,,
W92000004,Wales,nation,01/07/2020,2489,1530,,
W92000004,Wales,nation,30/06/2020,2485,1526,,
W92000004,Wales,nation,29/06/2020,2479,1522,,
W92000004,Wales,nation,28/06/2020,2476,1519,,
W92000004,Wales,nation,27/06/2020,2472,1517,,
W92000004,Wales,nation,26/06/2020,2466,1511,,76.4
W92000004,Wales,nation,25/06/2020,2462,1509,,
W92000004,Wales,nation,24/06/2020,2454,1500,,
W92000004,Wales,nation,23/06/2020,2452,1494,,
W92000004,Wales,nation,22/06/2020,2448,1493,,
W92000004,Wales,nation,21/06/2020,2446,1491,,
W92000004,Wales,nation,20/06/2020,2442,1486,,
W92000004,Wales,nation,19/06/2020,2439,1483,,75.4
W92000004,Wales,nation,18/06/2020,2432,1479,,
W92000004,Wales,nation,17/06/2020,2432,1479,,
W92000004,Wales,nation,16/06/2020,2429,1478,,
W92000004,Wales,nation,15/06/2020,2421,1470,,
W92000004,Wales,nation,14/06/2020,2416,1464,,
W92000004,Wales,nation,13/06/2020,2408,1458,,
W92000004,Wales,nation,12/06/2020,2401,1452,,74.2
W92000004,Wales,nation,11/06/2020,2397,1448,,
W92000004,Wales,nation,10/06/2020,2392,1443,,
W92000004,Wales,nation,09/06/2020,2383,1436,,
W92000004,Wales,nation,08/06/2020,2380,1432,,
W92000004,Wales,nation,07/06/2020,2371,1425,,
W92000004,Wales,nation,06/06/2020,2358,1417,,
W92000004,Wales,nation,05/06/2020,2348,1408,,72.4
W92000004,Wales,nation,04/06/2020,2340,1404,,
W92000004,Wales,nation,03/06/2020,2328,1392,,
W92000004,Wales,nation,02/06/2020,2319,1385,,
W92000004,Wales,nation,01/06/2020,2311,1380,,
W92000004,Wales,nation,31/05/2020,2300,1371,,
W92000004,Wales,nation,30/05/2020,2294,1364,,
W92000004,Wales,nation,29/05/2020,2277,1354,,69.2
W92000004,Wales,nation,28/05/2020,2263,1343,,
W92000004,Wales,nation,27/05/2020,2243,1327,,
W92000004,Wales,nation,26/05/2020,2225,1321,,
W92000004,Wales,nation,25/05/2020,2209,1311,,
W92000004,Wales,nation,24/05/2020,2195,1301,,
W92000004,Wales,nation,23/05/2020,2174,1289,,
W92000004,Wales,nation,22/05/2020,2164,1282,,65.9
W92000004,Wales,nation,21/05/2020,2145,1272,,
W92000004,Wales,nation,20/05/2020,2129,1263,,
W92000004,Wales,nation,19/05/2020,2116,1256,,
W92000004,Wales,nation,18/05/2020,2101,1245,,
W92000004,Wales,nation,17/05/2020,2082,1235,,
W92000004,Wales,nation,16/05/2020,2065,1224,,
W92000004,Wales,nation,15/05/2020,2038,1211,,61.7
W92000004,Wales,nation,14/05/2020,2019,1195,,
W92000004,Wales,nation,13/05/2020,1992,1183,,
W92000004,Wales,nation,12/05/2020,1970,1167,,
W92000004,Wales,nation,11/05/2020,1951,1156,,
W92000004,Wales,nation,10/05/2020,1930,1141,,
W92000004,Wales,nation,09/05/2020,1911,1131,,
W92000004,Wales,nation,08/05/2020,1894,1124,,56
W92000004,Wales,nation,07/05/2020,1875,1111,,
W92000004,Wales,nation,06/05/2020,1849,1092,,
W92000004,Wales,nation,05/05/2020,1812,1069,,
W92000004,Wales,nation,04/05/2020,1781,1052,,
W92000004,Wales,nation,03/05/2020,1743,1029,,
W92000004,Wales,nation,02/05/2020,1716,1015,,
W92000004,Wales,nation,01/05/2020,1681,1001,,49.3
W92000004,Wales,nation,30/04/2020,1646,972,,
W92000004,Wales,nation,29/04/2020,1607,956,,
W92000004,Wales,nation,28/04/2020,1573,930,,
W92000004,Wales,nation,27/04/2020,1543,915,,
W92000004,Wales,nation,26/04/2020,1508,899,,
W92000004,Wales,nation,25/04/2020,1472,883,,
W92000004,Wales,nation,24/04/2020,1424,854,,40.5
W92000004,Wales,nation,23/04/2020,1381,823,,
W92000004,Wales,nation,22/04/2020,1331,805,,
W92000004,Wales,nation,21/04/2020,1282,782,,
W92000004,Wales,nation,20/04/2020,1228,752,,
W92000004,Wales,nation,19/04/2020,1181,727,,
W92000004,Wales,nation,18/04/2020,1132,701,,
W92000004,Wales,nation,17/04/2020,1079,669,,27.4
W92000004,Wales,nation,16/04/2020,1017,639,,
W92000004,Wales,nation,15/04/2020,961,604,,
W92000004,Wales,nation,14/04/2020,901,566,,
W92000004,Wales,nation,13/04/2020,845,540,,
W92000004,Wales,nation,12/04/2020,788,497,,
W92000004,Wales,nation,11/04/2020,715,460,,
W92000004,Wales,nation,10/04/2020,665,429,,14.5
W92000004,Wales,nation,09/04/2020,616,404,,
W92000004,Wales,nation,08/04/2020,555,361,,
W92000004,Wales,nation,07/04/2020,483,319,,
W92000004,Wales,nation,06/04/2020,430,287,,
W92000004,Wales,nation,05/04/2020,385,267,,
W92000004,Wales,nation,04/04/2020,331,237,,
W92000004,Wales,nation,03/04/2020,278,206,,5
W92000004,Wales,nation,02/04/2020,237,177,,
W92000004,Wales,nation,01/04/2020,198,149,,
W92000004,Wales,nation,31/03/2020,174,128,,
W92000004,Wales,nation,30/03/2020,153,113,,
W92000004,Wales,nation,29/03/2020,132,97,,
W92000004,Wales,nation,28/03/2020,109,79,,
W92000004,Wales,nation,27/03/2020,88,64,,0.7
W92000004,Wales,nation,26/03/2020,70,54,,
W92000004,Wales,nation,25/03/2020,58,43,,
W92000004,Wales,nation,24/03/2020,46,33,,
W92000004,Wales,nation,23/03/2020,35,24,,
W92000004,Wales,nation,22/03/2020,28,20,,
W92000004,Wales,nation,21/03/2020,24,15,,
W92000004,Wales,nation,20/03/2020,15,8,,0.1
W92000004,Wales,nation,19/03/2020,11,6,,
W92000004,Wales,nation,18/03/2020,7,3,,
W92000004,Wales,nation,17/03/2020,5,3,,
W92000004,Wales,nation,16/03/2020,4,3,,
W92000004,Wales,nation,15/03/2020,1,,,
